"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"1802984"	30.3247562427368	-1.21793003205763	0.256602284117392	-4.74637252839276	2.07097136704392e-06	3.97431841978402e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Candidatus Midichloriaceae"	"Candidatus Fokinia"	NA
"161154"	32.4390922427819	-1.16879804426974	0.247773608618262	-4.71720152435798	2.39110817502602e-06	4.58269754535626e-06	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Thermanaeromonas"	NA
"2183582"	115.942183676538	1.25491823891842	0.266235598687392	4.713562893563	2.43422544821528e-06	4.65925964697456e-06	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Saliniradius"	NA
"1281578"	441.138081401869	-0.64540053743136	0.136957280598345	-4.71242225759528	2.44789480805134e-06	4.67933077741933e-06	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Acidiferrobacterales"	"Acidiferrobacteraceae"	"Acidiferrobacter"	NA
"1915078"	744.996724383339	-0.401608094620907	0.0853507627611614	-4.70538377899134	2.53388825823915e-06	4.83742303845655e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Thioclava"	NA
"7"	2159.31512451466	-0.429678133401938	0.0915271225881486	-4.69454431923303	2.67201678073341e-06	5.09450670256565e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Azorhizobium"	NA
"1614"	15.7806077034968	1.54090244927861	0.32934899288821	4.67863112549926	2.88796458032937e-06	5.49910354026448e-06	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Fructilactobacillus"	NA
"1301"	409.614363606718	0.513428854325717	0.109894362391054	4.67202177759312	2.98249327662156e-06	5.67175306162185e-06	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"1635327"	13.4542902179879	1.77144627441215	0.379532499095982	4.66744291630256	3.04971440617364e-06	5.79209325203521e-06	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Orbus"	NA
"416"	1483.66329380055	0.632361027775331	0.135522708780461	4.66608905227624	3.06986696283798e-06	5.81534076723174e-06	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylomonas"	NA
"477680"	410.173982055426	0.63043239092496	0.135103837793453	4.6662804049191	3.06701090578508e-06	5.81534076723174e-06	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Filimonas"	NA
"2382161"	39.4186807354155	-1.04587621603989	0.225279231919741	-4.64257715692365	3.44090079195296e-06	6.5098123091002e-06	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halanaerobiaceae"	"Halocella"	NA
"94132"	15874.9290672764	0.660584326394016	0.142364830904755	4.64008085561496	3.4827288444406e-06	6.58047737959856e-06	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Ramlibacter"	NA
"2304600"	1632.83616884236	-0.420321967362681	0.0905924676628177	-4.63970105028054	3.48913544544478e-06	6.58411951836179e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Cohaesibacteraceae"	"Breoghania"	NA
"2094025"	41.5740110412133	1.21253949992182	0.261974023399619	4.62847225914532	3.68373197253588e-06	6.9424179482407e-06	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Aureitalea"	NA
"290400"	443.636384543486	-0.485622912014424	0.105145965377008	-4.61855964014585	3.86412922071393e-06	7.27307292503135e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Jannaschia"	NA
"2035"	8048.86733702945	-1.12125622919702	0.243529568771448	-4.6041892771112	4.14075741049786e-06	7.78377671794355e-06	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"	NA
"44574"	830.321324654223	0.857650766084242	0.1866911613424	4.59395484990995	4.34923519381904e-06	8.16523082364494e-06	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"Nitrosomonas"	NA
"2259620"	429.415112285556	1.41377980268442	0.307851425557981	4.59240947194558	4.3815759598608e-06	8.215454924739e-06	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Hydrocarboniclastica"	NA
"542"	207.26554205893	1.26871469788937	0.276394222190875	4.59023596019025	4.42745210169932e-06	8.29089756623949e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Zymomonas"	NA
"1925548"	23.2795078432197	1.93410201336996	0.423544372527975	4.56646844774738	4.9600965660892e-06	9.27651647856376e-06	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Pelagibacterales"	""	"Candidatus Fonsibacter"	NA
"1050370"	2978.77281496332	0.389774757882806	0.0855211624300576	4.55764101898847	5.17313564426694e-06	9.66265488827497e-06	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Thiomonas"	NA
"747548"	7.5824839833043	1.82281823856826	0.400343655819172	4.55313381908966	5.28526293506358e-06	9.85956410475059e-06	"Bacteria"	"Cyanobacteria"	""	"Nostocales"	"Aphanizomenonaceae"	"Cylindrospermopsis"	NA
"953"	41.221523405394	0.775742893535716	0.170827010801799	4.5411020768593	5.59609270899202e-06	1.04129826357193e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Wolbachia"	NA
"310575"	1127.23750997506	2.55521778373512	0.562669607295774	4.5412401000574	5.59242976099159e-06	1.04129826357193e-05	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Advenella"	NA
"129958"	61.2064507680735	-0.870014104912459	0.191759015286917	-4.5370180046592	5.70552372732938e-06	1.06031856879573e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Carboxydothermus"	NA
"188908"	28.3500633947389	1.02398729873887	0.22578469866802	4.53523779414513	5.75386207794097e-06	1.06795167355723e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Oleispira"	NA
"728"	25.894390437326	1.42366863863653	0.314378697299516	4.52851497530115	5.93996721230398e-06	1.10110363204122e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Avibacterium"	NA
"1731"	25.6764947565522	-1.31040647097828	0.289927680130654	-4.51977013849715	6.19068093586702e-06	1.14613362414667e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptoclostridium"	NA
"1977865"	36.5815970347149	0.904622963163004	0.200286767513966	4.51663868957256	6.28289728033437e-06	1.16174327070334e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Pelagibacterales"	"Pelagibacteraceae"	"Candidatus Pelagibacter"	NA
"208216"	222.780370218099	-0.450835457550373	0.099890109958708	-4.51331425840593	6.38223451114316e-06	1.17862873509805e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvularculales"	"Parvularculaceae"	"Parvularcula"	NA
"125"	1016.81293783002	-0.49719113881041	0.110489207274549	-4.49990683320739	6.79832518165738e-06	1.25389435596441e-05	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"	NA
"946333"	9047.32721821448	1.04151112193924	0.231951052599206	4.49021942460805	7.11498402668277e-06	1.31065495228367e-05	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Rhizobacter"	NA
"301301"	60.556616894062	-0.915831823907195	0.204792132094525	-4.4720068810284	7.74889334375753e-06	1.42564120341972e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	NA
"91604"	360.137869564405	4.83346821332752	1.08209448333816	4.4667709592389	7.94090673808955e-06	1.45914161312395e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Holosporales"	"Candidatus Paracaedibacteraceae"	"Candidatus Paracaedibacter"	NA
"1007676"	30.6612218492175	0.937408129520654	0.210060574397865	4.46256101225906	8.09858585444568e-06	1.48625732909303e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Companilactobacillus"	NA
"1548548"	614.646749211766	-0.659596513354653	0.148161200084593	-4.4518842515993	8.51200480980437e-06	1.56018043271975e-05	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bradymonadales"	"Bradymonadaceae"	"Bradymonas"	NA
"82688"	12.9982204675518	1.37501769928074	0.308935816948236	4.45081995627311	8.55430388535875e-06	1.56598091052022e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Liquorilactobacillus"	NA
"2335"	129.947401139781	-0.649619973639244	0.146028260466538	-4.44859078348127	8.64355150322929e-06	1.58035083454565e-05	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Thermotogaceae"	"Thermotoga"	NA
"2161747"	249.486497800418	0.698340977657707	0.157182250196154	4.44287428629008	8.87650342959607e-06	1.62092671323059e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Saccharospirillum"	NA
"376805"	126.268850162346	0.554916598702718	0.125028822987256	4.43830938694255	9.06682288290209e-06	1.65362650593872e-05	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Phocaeicola"	NA
"863643"	35.8064966639939	-1.01303547295485	0.23029112439142	-4.39893406935225	1.08783865849253e-05	1.98156484260721e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Thermincola"	NA
"1118202"	98.3823063702806	1.64332598533144	0.375054623892504	4.38156439261082	1.17830208485288e-05	2.14369314942294e-05	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Cruoricaptor"	NA
"556325"	273.586995509702	-1.03972380844966	0.237548563458818	-4.37688948024265	1.20384977232187e-05	2.1874649756652e-05	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Neomicrococcus"	NA
"1620392"	66.1088968608137	1.04953867390863	0.239825622506111	4.37625747800108	1.20734386720492e-05	2.19110553677929e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"	"Spongiibacter"	NA
"173366"	5692.95317672672	-0.423141761194351	0.0970500290217416	-4.36003745140104	1.30040185797236e-05	2.35707858350107e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylocystaceae"	"Methylocystis"	NA
"1498"	19.1542350119226	2.51140624613057	0.576695343272332	4.35482317557854	1.33174373837567e-05	2.41091538843871e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Hathewaya"	NA
"463"	16.7563539212442	1.38679735852199	0.319530931939111	4.340103632866	1.42415535823171e-05	2.57504105362929e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Fluoribacter"	NA
"102134"	64.4721917913753	-0.692059221929934	0.159479220025877	-4.33949464900595	1.42810744044279e-05	2.57901466517309e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfallas"	NA
"1379"	15.9487030305959	1.69965550641256	0.391749211576462	4.33863159436333	1.4337262679065e-05	2.58598480223627e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Alicyclobacillaceae"	"Gemella"	NA
"2052660"	113.10142061588	0.883156646045017	0.203716215210973	4.33522999202789	1.45607802514531e-05	2.62308173647501e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	NA
"1041504"	3.90895340369672	2.38885328164107	0.552988233456959	4.31989893656029	1.56100673476291e-05	2.80866572839837e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Candidatus Arthromitus"	NA
"1621989"	38.8857861741784	-0.914223279332641	0.211972916786047	-4.31292493962993	1.61108826794276e-05	2.89523197295337e-05	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Candidatus Desulfofervidaceae"	"Candidatus Desulfofervidus"	NA
"2341112"	1486.72355685988	0.781821936601751	0.181803497715682	4.30036796005115	1.70514745399337e-05	3.06052107127015e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Georhizobium"	NA
"1336806"	110.082358723364	0.670248745392092	0.155883998707786	4.29966353793962	1.71057609724352e-05	3.06652056457071e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Reinekea"	NA
"458033"	591.559171040093	-0.819207783554976	0.190610850862087	-4.29780245904101	1.72499788802201e-05	3.08860766795658e-05	"Bacteria"	"Acidobacteria"	"Blastocatellia"	""	""	"Chloracidobacterium"	NA
"157920"	13203.7051372268	-1.17576254963114	0.273717280373696	-4.29553643096961	1.74271413698621e-05	3.11588540670869e-05	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Cellulosimicrobium"	NA
"1457365"	127.186630844635	-0.750627695423562	0.174755071495533	-4.29531279979334	1.74447189776956e-05	3.11588540670869e-05	"Bacteria"	"Balneolaeota"	""	""	""	"Candidatus Cyclonatronum"	NA
"482564"	6202.67166132198	-3.71166993008265	0.864436999074822	-4.29374255620147	1.75686181081122e-05	3.13420735666565e-05	"Bacteria"	"Cyanobacteria"	""	"Oscillatoriales"	"Oscillatoriaceae"	"Oscillatoria"	NA
"1108"	583.394638680016	-0.66989926264876	0.156582923570837	-4.27823958942561	1.88377200719003e-05	3.35653921281132e-05	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Chloroflexaceae"	"Chloroflexus"	NA
"365349"	69.001128590799	1.47034573350806	0.343815930809137	4.27654916992282	1.89812647955417e-05	3.37802170090149e-05	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Pelosinus"	NA
"2233999"	33208.05937241	-1.00076339717403	0.234203017280923	-4.273059368717	1.92809093560478e-05	3.42719912374731e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Skermanella"	NA
"269673"	129.578697950862	2.06361164331154	0.483198394137701	4.27073365381147	1.94830979043216e-05	3.45895578736144e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	"Sporolactobacillus"	NA
"100716"	67.2226681687364	-0.662079794381164	0.155254740257821	-4.26447394315751	2.0037372475314e-05	3.55306846064073e-05	"Bacteria"	"Chlorobi"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chloroherpeton"	NA
"2552942"	282.957699810258	-0.417128323809746	0.0981059855983002	-4.25181319229286	2.12046705593009e-05	3.75552599062318e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Boseongicola"	NA
"395961"	66.3377252343854	-0.657587764225553	0.154686275844895	-4.25110605730092	2.12717401934542e-05	3.76287100895038e-05	"Bacteria"	"Cyanobacteria"	""	"Oscillatoriales"	"Cyanothecaceae"	"Cyanothece"	NA
"210"	230.029583511648	0.474509776685923	0.112257587798775	4.22697285760761	2.36856225614979e-05	4.18483956314927e-05	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	NA
"417367"	77.7125142141817	2.27183980710489	0.54232010158619	4.18911229817992	2.80047797366946e-05	4.94201995353433e-05	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Paenisporosarcina"	NA
"2613965"	618.462754638488	-0.360938223268033	0.0866305730293255	-4.16640696981019	3.09438084944725e-05	5.45412451880991e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Pseudopuniceibacterium"	NA
"1302411"	2.86887776644303	3.27793790956389	0.789847533247031	4.15008944332385	3.32345380610289e-05	5.85087077242065e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Candidatus Annandia"	NA
"1871021"	166.474100333939	-0.441974612233772	0.106795455245448	-4.13851517574395	3.49560754405358e-05	6.14658264325212e-05	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoclostridium"	NA
"13687"	261255.772773455	0.926161375877766	0.223807709821139	4.13820139001435	3.50039062373535e-05	6.14763944670366e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	NA
"1396826"	1351.46074377735	-0.339703573889953	0.0822195110613687	-4.13166618853277	3.60143170864445e-05	6.31754726934051e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Leisingera"	NA
"2583452"	5.42152767746472	2.06495005632183	0.499956855881888	4.13025650519266	3.62358707444638e-05	6.34883551780236e-05	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Amedibacterium"	NA
"220697"	909.978180305705	0.475242166046416	0.115124871460996	4.12805816862456	3.65839580233233e-05	6.40219265408158e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Thalassospira"	NA
"42253"	3904.28234384714	-0.708201785535575	0.17157499939144	-4.12765139471075	3.66487141958367e-05	6.40589891413555e-05	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	NA
"1821621"	459.320475848956	0.774442196018183	0.188504558013016	4.10834732157887	3.98500509149434e-05	6.95719416211007e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Marinobacterium"	NA
"33010"	1117.73158657235	-1.00384974970226	0.245560447101519	-4.08799446959491	4.3511852382176e-05	7.58747603817304e-05	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	NA
"1249552"	124.15026003115	0.612811303124115	0.150006591127073	4.08522917906316	4.40333328451465e-05	7.66931271118073e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Immundisolibacterales"	"Immundisolibacteraceae"	"Pseudohongiella"	NA
"199596"	2139.2619272195	-0.376072906246101	0.0921536164533347	-4.08093486419536	4.48549248057234e-05	7.80316443365838e-05	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylocella"	NA
"2496266"	100.697559665842	0.64191747541652	0.157563427186033	4.07402585029213	4.62073492884632e-05	8.02893657849184e-05	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Iodobacter"	NA
"1100"	194.585248762128	-0.911416100709385	0.224429231443126	-4.06104006527488	4.88545857810388e-05	8.47889505290757e-05	"Bacteria"	"Chlorobi"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Pelodictyon"	NA
"202746"	70.4540591442654	0.847602223552597	0.208897373431725	4.05750541343989	4.95996679304918e-05	8.5980556436112e-05	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Thiovulaceae"	"Sulfurimonas"	NA
"1070130"	13.4633951190757	1.32463485068282	0.326727949010173	4.05424407277007	5.02966811980943e-05	8.70861264560643e-05	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Candidatus Gullanella"	NA
"1382"	14.0626188271765	-1.51864503572684	0.37490506210535	-4.050745613299	5.10546881556633e-05	8.82945783397942e-05	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Lancefieldella"	NA
"1168034"	140.152575864026	0.963261161899206	0.238629078274123	4.03664619947393	5.4220742135561e-05	9.36598013387481e-05	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Prolixibacteraceae"	"Draconibacterium"	NA
"33996"	1088.54433255146	-0.335337187957984	0.0834384308136257	-4.01897764241297	5.84512164506985e-05	0.000100848929791698	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Gluconacetobacter"	NA
"179"	164.586999608495	-0.638916926352579	0.159934765256122	-3.99485956245603	6.47326121703876e-05	0.000111555615346389	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Leptospirillum"	NA
"2589080"	3807.50755639874	1.46960476750683	0.36845302608864	3.98858107669141	6.64696855490976e-05	0.000114415032502545	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Luteibacter"	NA
"927083"	6198.38078075121	-0.435624380098149	0.109469162629317	-3.97942552619365	6.90819959053826e-05	0.00011877255436364	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	"Sandaracinus"	NA
"158846"	22.1895090289966	1.04250254553311	0.262063713048718	3.97804996886125	6.94827717677757e-05	0.000119230375684844	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Megamonas"	NA
"2291"	145.820067552609	0.621018032681598	0.156114893098496	3.9779550839508	6.95104979332729e-05	0.000119230375684844	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfobacter"	NA
